Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
1/16/2022,Race_eth_NHNHOPI,583991,0.3,0.2,516245,62.9,55.6,0.3,0.2,63,0.2,0.2,0.2,43144,2697
1/16/2022,Ages_12-15_yrs,10706407,4.3,4.3,8926662,63.3,52.8,4.3,4.3,0,0,0,0,0,0
1/16/2022,Age_unknown,25378,0,0,5803,,,0,0,0,0,0,0,0,0
1/15/2022,Race_eth_Hispanic,37384915,20.2,15,31340539,58.6,49.2,19.3,14.9,61.4,8.5,10,13,2271598,153995
1/15/2022,Ages_40-49_yrs,34578759,13.9,13.8,29472659,84.8,72.3,14.1,14.1,0,0,0,0,0,0
1/15/2022,Ages_16-17_yrs,5819847,2.3,2.3,4922867,69.4,58.7,2.3,2.3,0,0,0,0,0,0
1/15/2022,Ages_12-15_yrs,10697345,4.3,4.3,8921184,63.2,52.7,4.3,4.3,0,0,0,0,0,0
1/15/2022,Ages_65-74_yrs,33612007,13.5,13.5,28842344,95,90.5,13.8,13.8,60.8,58.2,59.7,62.9,17536884,835476
1/15/2022,Ages_12-17_yrs,16517192,6.6,6.6,13844051,65.3,54.7,6.6,6.6,0,0,0,0,0,0
1/15/2022,Age_known,249664381,100,100,209632358,,,100,100,62.4,100,100,100,30129855,1328090
1/15/2022,Race_eth_NHBlack,18639080,10.1,7.5,16024004,45.2,38.9,9.9,7.6,65.7,7.5,8.3,10.3,2018774,122044
1/15/2022,Race_eth_NHMult_Oth,11033388,6,4.4,9617307,95,95,5.9,4.6,73.1,5.9,5.8,5.1,1577442,60124
1/15/2022,Race_eth_NHWhite,103117748,55.8,41.3,92329593,52.3,46.8,56.9,44,74.1,72.9,71.1,65.3,19572088,774451
1/15/2022,US,249689757,,100,209638160,75.2,63.1,,100,62.4,,,,30129855,1328090
1/15/2022,Age_unknown,25376,0,0,5802,,,0,0,0,0,0,0,0,0
1/15/2022,Sex_known,247460404,100,99.1,208125619,,,100,99.3,62.6,100,100,100,30088183,1325995
1/15/2022,Race_eth_NHNHOPI,583701,0.3,0.2,516099,62.9,55.6,0.3,0.2,62.9,0.2,0.2,0.2,43104,2892
1/15/2022,Ages_75+_yrs,22740361,9.1,9.1,19447363,95,84.9,9.3,9.3,64.8,41.8,40.3,37.1,12592971,492614
1/15/2022,Race_eth_known,184849911,100,74,162218916,,,100,77.4,72.3,100,100,100,26859786,1186465
1/15/2022,Race_eth_unknown,64839841,35.1,26,47419239,,,29.2,22.6,29.3,12.2,30,11.9,3270069,141625
1/15/2022,Sex_Male,118171356,47.8,47.3,98939851,72.3,60.5,47.5,47.2,62.3,45,45.2,43.7,13540229,579362
1/15/2022,Sex_Female,129289048,52.2,51.8,109185768,76.7,64.8,52.5,52.1,62.8,55,54.8,56.3,16547954,746633
1/15/2022,Ages_18-24_yrs,22768890,9.1,9.1,18368745,74.4,60.1,8.8,8.8,0,0,0,0,0,0
1/15/2022,Race_eth_NHAsian,12428710,6.7,5,11028934,65.4,58.1,6.8,5.3,81.9,4.6,4.1,5.6,1235821,65976
1/15/2022,Ages_5-11_yrs,8138282,3.3,3.3,5444050,28.3,18.9,2.6,2.6,0,0,0,0,0,0
1/15/2022,Ages_50-64_yrs,58402399,23.4,23.4,50373513,91.7,79.1,24,24,0,0,0,0,0,0
1/15/2022,Ages_25-39_yrs,52883852,21.2,21.2,43835202,77.3,64.1,20.9,20.9,0,0,0,0,0,0
1/15/2022,Sex_unknown,2229353,0.9,0.9,1512541,,,0.7,0.7,17.8,0.1,0.5,0.2,41672,2095
1/15/2022,Ages_<12yrs,8160921,3.3,3.3,5448481,16.8,11.2,2.6,2.6,0,0,0,0,0,0
1/15/2022,Race_eth_NHAIAN,1662369,0.9,0.7,1362440,68.3,55.9,0.8,0.6,61.5,0.5,0.6,0.6,140959,6983
1/15/2022,Ages_<5yrs,17605,0,0,3136,0.1,0,0,0,0,0,0,0,0,0
1/14/2022,Sex_unknown,2228614,0.9,0.9,1512343,,,0.7,0.7,17.7,0.1,0.5,0.2,41628,2067
1/14/2022,Race_eth_unknown,64796615,35.1,26,47408327,,,29.2,22.6,29.3,12.2,30,11.9,3266293,140184
1/14/2022,Race_eth_NHNHOPI,583059,0.3,0.2,515813,62.8,55.5,0.3,0.2,62.8,0.2,0.2,0.2,43021,2881
1/14/2022,Ages_75+_yrs,22737280,9.1,9.1,19446285,95,84.9,9.3,9.3,64.7,41.8,40.3,37.1,12581305,491019
1/14/2022,Ages_40-49_yrs,34556158,13.9,13.9,29464753,84.7,72.2,14.1,14.1,0,0,0,0,0,0
1/14/2022,Ages_50-64_yrs,58375694,23.4,23.4,50364109,91.7,79.1,24,24,0,0,0,0,0,0
1/14/2022,Ages_18-24_yrs,22745385,9.1,9.1,18361506,74.4,60,8.8,8.8,0,0,0,0,0,0
1/14/2022,Race_eth_Hispanic,37326737,20.2,15,31320201,58.5,49.1,19.3,14.9,61.3,8.4,10,12.9,2266119,152607
1/14/2022,Race_eth_NHAIAN,1661388,0.9,0.7,1362130,68.2,55.9,0.8,0.6,61.4,0.5,0.6,0.6,140838,6945
1/14/2022,Ages_65-74_yrs,33605573,13.5,13.5,28840114,95,90.4,13.8,13.8,60.7,58.2,59.7,62.9,17513660,832057
1/14/2022,Age_known,249450492,100,100,209552888,,,100,100,62.3,100,100,100,30094965,1323076
1/14/2022,Race_eth_NHAsian,12411499,6.7,5,11020757,65.3,58,6.8,5.3,81.7,4.6,4.1,5.6,1233170,65789
1/14/2022,Race_eth_known,184679244,100,74,162150358,,,100,77.4,72.2,100,100,100,26828672,1182892
1/14/2022,Ages_<12yrs,8098971,3.2,3.2,5421852,16.7,11.2,2.6,2.6,0,0,0,0,0,0
1/14/2022,US,249475864,,100,209558690,75.1,63.1,,100,62.3,,,,30094965,1323076
1/14/2022,Age_unknown,25372,0,0,5802,,,0,0,0,0,0,0,0,0
1/14/2022,Sex_known,247247250,100,99.1,208046347,,,100,99.3,62.5,100,100,100,30053337,1321009
1/14/2022,Ages_25-39_yrs,52841070,21.2,21.2,43821147,77.3,64.1,20.9,20.9,0,0,0,0,0,0
1/14/2022,Sex_Male,118065336,47.8,47.3,98899928,72.2,60.5,47.5,47.2,62.3,45,45.2,43.7,13525737,577682
1/14/2022,Race_eth_NHMult_Oth,11023351,6,4.4,9612318,95,95,5.9,4.6,73.1,5.9,5.8,5.1,1575766,59827
1/14/2022,Ages_16-17_yrs,5812999,2.3,2.3,4920348,69.3,58.6,2.3,2.3,0,0,0,0,0,0
1/14/2022,Race_eth_NHWhite,103056251,55.8,41.3,92304073,52.2,46.8,56.9,44,74.1,72.9,71.1,65.4,19554532,773992
1/14/2022,Race_eth_NHBlack,18616959,10.1,7.5,16015066,45.2,38.9,9.9,7.6,65.6,7.5,8.3,10.2,2015226,120851
1/14/2022,Sex_Female,129181914,52.2,51.8,109146419,76.6,64.8,52.5,52.1,62.8,55,54.8,56.3,16527600,743327
1/14/2022,Ages_12-17_yrs,16490361,6.6,6.6,13833122,65.2,54.7,6.6,6.6,0,0,0,0,0,0
1/14/2022,Ages_5-11_yrs,8076753,3.2,3.2,5417424,28.1,18.8,2.6,2.6,0,0,0,0,0,0
1/14/2022,Ages_12-15_yrs,10677362,4.3,4.3,8912774,63.1,52.7,4.3,4.3,0,0,0,0,0,0
1/14/2022,Ages_<5yrs,17186,0,0,3133,0.1,0,0,0,0,0,0,0,0,0
1/13/2022,Race_eth_NHAsian,12385500,6.7,5,11007556,65.2,57.9,6.8,5.3,81.4,4.6,4.1,5.6,1228207,61109
1/13/2022,Ages_65-74_yrs,33591283,13.5,13.5,28834123,95,90.4,13.8,13.8,60.5,58.2,59.7,62.9,17449552,772211
1/13/2022,Race_eth_NHNHOPI,581991,0.3,0.2,515259,62.7,55.5,0.3,0.2,62.5,0.2,0.2,0.2,42809,2675
1/13/2022,Sex_known,246888797,100,99.1,207887294,,,100,99.3,62.3,100,100,100,29952668,1226730
1/13/2022,Ages_<5yrs,16556,0,0,3123,0.1,0,0,0,0,0,0,0,0,0
1/13/2022,Age_known,249089239,100,100,209393196,,,100,100,62.1,100,100,100,29994119,1228622
1/13/2022,Race_eth_NHBlack,18580672,10.1,7.5,15996754,45.1,38.8,9.9,7.6,65.3,7.5,8.3,10.2,2005353,111589
1/13/2022,Ages_18-24_yrs,22702255,9.1,9.1,18346432,74.2,60,8.8,8.8,0,0,0,0,0,0
1/13/2022,Ages_12-17_yrs,16453233,6.6,6.6,13815832,65,54.6,6.6,6.6,0,0,0,0,0,0
1/13/2022,Sex_unknown,2225795,0.9,0.9,1511704,,,0.7,0.7,17.7,0.1,0.5,0.2,41451,1892
1/13/2022,Ages_50-64_yrs,58326648,23.4,23.4,50343148,91.6,79.1,24,24,0,0,0,0,0,0
1/13/2022,Ages_12-15_yrs,10650069,4.3,4.3,8899528,63,52.6,4.3,4.3,0,0,0,0,0,0
1/13/2022,Race_eth_NHMult_Oth,11007211,6,4.4,9603136,95,95,5.9,4.6,72.9,5.9,5.8,5.1,1571297,55748
1/13/2022,Ages_<12yrs,8006966,3.2,3.2,5371801,16.5,11.1,2.6,2.6,0,0,0,0,0,0
1/13/2022,Ages_5-11_yrs,7985381,3.2,3.2,5367386,27.8,18.7,2.6,2.6,0,0,0,0,0,0
1/13/2022,Race_eth_unknown,64719518,35.1,26,47383352,,,29.2,22.6,29.2,12.2,30,11.8,3254874,129428
1/13/2022,Age_unknown,25353,0,0,5802,,,0,0,0,0,0,0,0,0
1/13/2022,Race_eth_NHWhite,102942529,55.8,41.3,92248858,52.2,46.7,56.9,44.1,73.8,72.9,71.1,65.6,19497443,720541
1/13/2022,US,249114592,,100,209398998,75,63.1,,100,62.1,,,,29994119,1228622
1/13/2022,Race_eth_NHAIAN,1657955,0.9,0.7,1360485,68.1,55.9,0.8,0.6,61.2,0.5,0.6,0.6,140281,6402
1/13/2022,Ages_40-49_yrs,34516288,13.9,13.9,29448102,84.6,72.2,14.1,14.1,0,0,0,0,0,0
1/13/2022,Race_eth_known,184395069,100,74,162015641,,,100,77.4,72,100,100,100,26739245,1099194
1/13/2022,Sex_Male,117891939,47.8,47.3,98823029,72.1,60.5,47.5,47.2,62.1,45,45.2,43.9,13483479,538304
1/13/2022,Ages_16-17_yrs,5803164,2.3,2.3,4916304,69.2,58.6,2.3,2.3,0,0,0,0,0,0
1/13/2022,Sex_Female,128996858,52.2,51.8,109064265,76.5,64.7,52.5,52.1,62.6,55,54.8,56.1,16469189,688426
1/13/2022,Race_eth_Hispanic,37239211,20.2,14.9,31283593,58.4,49.1,19.3,14.9,61,8.4,10,12.8,2253855,141130
1/13/2022,Ages_75+_yrs,22729556,9.1,9.1,19443105,95,84.9,9.3,9.3,64.5,41.8,40.3,37.1,12544567,456411
1/13/2022,Ages_25-39_yrs,52763010,21.2,21.2,43790653,77.2,64,20.9,20.9,0,0,0,0,0,0
1/12/2022,Race_eth_NHAsian,12366576,6.7,5,10995643,65.1,57.9,6.8,5.3,81.1,4.6,4.1,5.7,1223382,59318
1/12/2022,Ages_75+_yrs,22720352,9.1,9.1,19439073,95,84.9,9.3,9.3,64.3,41.8,40.3,36.9,12500826,431793
1/12/2022,Age_unknown,25338,0,0,5802,,,0,0,0,0,0,0,0,0
1/12/2022,Ages_<12yrs,7935935,3.2,3.2,5311879,16.4,11,2.5,2.5,0,0,0,0,0,0
1/12/2022,Sex_known,246569659,100,99.1,207713381,,,100,99.3,62.1,100,100,100,29840143,1167635
1/12/2022,Ages_12-17_yrs,16423451,6.6,6.6,13798455,64.9,54.5,6.6,6.6,0,0,0,0,0,0
1/12/2022,Age_known,248767922,100,100,209218705,,,100,100,61.9,100,100,100,29881400,1169397
1/12/2022,Sex_unknown,2223601,0.9,0.9,1511126,,,0.7,0.7,17.6,0.1,0.5,0.2,41257,1762
1/12/2022,Race_eth_Hispanic,37164155,20.2,14.9,31244335,58.3,49,19.3,14.9,60.7,8.4,9.9,12.8,2241110,133577
1/12/2022,Race_eth_known,184144024,100,74,161869291,,,100,77.4,71.8,100,100,100,26639166,1046508
1/12/2022,Ages_5-11_yrs,7915014,3.2,3.2,5307472,27.5,18.5,2.5,2.5,0,0,0,0,0,0
1/12/2022,Ages_65-74_yrs,33575433,13.5,13.5,28827264,95,90.4,13.8,13.8,60.3,58.2,59.7,63.1,17380574,737604
1/12/2022,Ages_25-39_yrs,52691908,21.2,21.2,43758801,77,64,20.9,20.9,0,0,0,0,0,0
1/12/2022,Race_eth_NHWhite,102839825,55.8,41.3,92189244,52.1,46.7,57,44.1,73.6,72.9,71.1,65.6,19432036,686442
1/12/2022,Race_eth_NHBlack,18544777,10.1,7.5,15973514,45,38.8,9.9,7.6,65,7.5,8.3,10.1,1994249,105334
1/12/2022,Ages_12-15_yrs,10628620,4.3,4.3,8886460,62.8,52.5,4.2,4.2,0,0,0,0,0,0
1/12/2022,Ages_16-17_yrs,5794831,2.3,2.3,4911995,69.1,58.5,2.3,2.3,0,0,0,0,0,0
1/12/2022,Sex_Male,117734815,47.7,47.3,98736382,72,60.4,47.5,47.2,61.9,45,45.2,43.9,13434971,512405
1/12/2022,Race_eth_unknown,64649231,35.1,26,47355211,,,29.3,22.6,29.1,12.2,30,11.7,3242234,122889
1/12/2022,Race_eth_NHAIAN,1654222,0.9,0.7,1358608,67.9,55.8,0.8,0.6,60.9,0.5,0.6,0.6,139590,5849
1/12/2022,Ages_50-64_yrs,58280835,23.4,23.4,50322390,91.6,79,24.1,24.1,0,0,0,0,0,0
1/12/2022,Ages_40-49_yrs,34481163,13.9,13.9,29431829,84.5,72.2,14.1,14.1,0,0,0,0,0,0
1/12/2022,Ages_<5yrs,15903,0,0,3115,0.1,0,0,0,0,0,0,0,0,0
1/12/2022,US,248793260,,100,209224507,74.9,63,,100,61.9,,,,29881400,1169397
1/12/2022,Sex_Female,128834844,52.3,51.8,108976999,76.4,64.7,52.5,52.1,62.3,55,54.8,56.1,16405172,655230
1/12/2022,Race_eth_NHNHOPI,581085,0.3,0.2,514680,62.6,55.4,0.3,0.2,62.2,0.2,0.2,0.2,42565,2526
1/12/2022,Race_eth_NHMult_Oth,10993384,6,4.4,9593267,95,95,5.9,4.6,72.6,5.9,5.8,5.1,1566234,53462
1/12/2022,Ages_18-24_yrs,22658845,9.1,9.1,18329014,74.1,59.9,8.8,8.8,0,0,0,0,0,0
1/11/2022,Ages_12-15_yrs,10607125,4.3,4.3,8872042,62.7,52.5,4.2,4.2,0,0,0,0,0,0
1/11/2022,Race_eth_Hispanic,37089574,20.2,14.9,31201771,58.2,48.9,19.3,14.9,60.3,8.4,9.9,12.7,2227863,135930
1/11/2022,Ages_12-17_yrs,16393423,6.6,6.6,13779416,64.8,54.5,6.6,6.6,0,0,0,0,0,0
1/11/2022,Ages_16-17_yrs,5786298,2.3,2.3,4907374,69,58.5,2.3,2.3,0,0,0,0,0,0
1/11/2022,Race_eth_NHAsian,12346516,6.7,5,10983313,65,57.8,6.8,5.3,80.8,4.6,4.1,5.7,1217819,61119
1/11/2022,Age_unknown,25324,0,0,5798,,,0,0,0,0,0,0,0,0
1/11/2022,Ages_25-39_yrs,52619856,21.2,21.2,43726218,76.9,63.9,20.9,20.9,0,0,0,0,0,0
1/11/2022,Ages_75+_yrs,22710794,9.1,9.1,19434979,95,84.8,9.3,9.3,64.1,41.8,40.3,36.7,12454580,439523
1/11/2022,Ages_40-49_yrs,34445160,13.9,13.9,29415070,84.4,72.1,14.1,14.1,0,0,0,0,0,0
1/11/2022,Ages_<12yrs,7864489,3.2,3.2,5243725,16.2,10.8,2.5,2.5,0,0,0,0,0,0
1/11/2022,Sex_unknown,2220831,0.9,0.9,1510401,,,0.7,0.7,17.5,0.1,0.5,0.2,41057,1813
1/11/2022,Ages_18-24_yrs,22613648,9.1,9.1,18311287,73.9,59.9,8.8,8.8,0,0,0,0,0,0
1/11/2022,Ages_<5yrs,15337,0,0,3105,0.1,0,0,0,0,0,0,0,0,0
1/11/2022,Sex_Female,128671704,52.3,51.8,108883628,76.3,64.6,52.5,52.1,62.1,55,54.8,56.1,16337990,669611
1/11/2022,Race_eth_NHMult_Oth,10979335,6,4.4,9582690,95,95,5.9,4.6,72.4,5.9,5.8,5.1,1561001,54760
1/11/2022,Ages_50-64_yrs,58233884,23.4,23.4,50301424,91.5,79,24.1,24.1,0,0,0,0,0,0
1/11/2022,Race_eth_NHAIAN,1650371,0.9,0.7,1356481,67.8,55.7,0.8,0.6,60.6,0.5,0.6,0.5,138855,5753
1/11/2022,US,248465659,,100,209038103,74.8,63,,100,61.7,,,,29762913,1196210
1/11/2022,Race_eth_NHNHOPI,580074,0.3,0.2,513909,62.5,55.3,0.3,0.2,61.8,0.2,0.2,0.2,42288,2500
1/11/2022,Race_eth_NHWhite,102733843,55.9,41.3,92124284,52.1,46.7,57,44.1,73.4,73,71.1,65.6,19362913,702431
1/11/2022,Race_eth_unknown,64577875,35.1,26,47325897,,,29.3,22.6,29,12.2,30,11.7,3229161,125201
1/11/2022,Ages_5-11_yrs,7844144,3.2,3.2,5239332,27.3,18.2,2.5,2.5,0,0,0,0,0,0
1/11/2022,Sex_known,246244828,100,99.1,207527702,,,100,99.3,61.9,100,100,100,29721856,1194397
1/11/2022,Race_eth_known,183887779,100,74,161712201,,,100,77.4,71.5,100,100,100,26533752,1071009
1/11/2022,Ages_65-74_yrs,33559081,13.5,13.5,28820186,95,90.4,13.8,13.8,60.1,58.2,59.7,63.3,17308333,756687
1/11/2022,Age_known,248440335,100,100,209032305,,,100,100,61.7,100,100,100,29762913,1196210
1/11/2022,Sex_Male,117573124,47.7,47.3,98644074,71.9,60.3,47.5,47.2,61.7,45,45.2,43.9,13383866,524786
1/11/2022,Race_eth_NHBlack,18508066,10.1,7.4,15949753,44.9,38.7,9.9,7.6,64.6,7.5,8.3,10.1,1983013,108516
1/10/2022,Race_eth_unknown,64507397,35.1,26,47297280,,,29.3,22.6,28.9,12.2,30,11.7,3216854,130645
1/10/2022,Ages_65-74_yrs,33542256,13.5,13.5,28813047,95,90.4,13.8,13.8,59.8,58.1,59.7,63.2,17235416,786858
1/10/2022,Race_eth_NHAsian,12325770,6.7,5,10971151,64.9,57.8,6.8,5.3,80.4,4.6,4.1,5.7,1212130,62964
1/10/2022,Ages_18-24_yrs,22567609,9.1,9.1,18292970,73.8,59.8,8.8,8.8,0,0,0,0,0,0
1/10/2022,Sex_known,245916743,100,99.1,207339858,,,100,99.3,61.7,100,100,100,29603902,1242499
1/10/2022,Sex_Male,117409339,47.7,47.3,98550333,71.8,60.3,47.5,47.2,61.4,45,45.2,44,13332248,546866
1/10/2022,Race_eth_known,183628582,100,74,161552393,,,100,77.4,71.2,100,100,100,26427918,1113789
1/10/2022,Ages_12-17_yrs,16364013,6.6,6.6,13760947,64.7,54.4,6.6,6.6,0,0,0,0,0,0
1/10/2022,Age_unknown,25306,0,0,5795,,,0,0,0,0,0,0,0,0
1/10/2022,Race_eth_NHBlack,18471379,10.1,7.4,15926328,44.8,38.6,9.9,7.6,64.3,7.5,8.3,10.2,1972150,113825
1/10/2022,Race_eth_Hispanic,37014016,20.2,14.9,31157761,58.1,48.9,19.3,14.9,60,8.4,9.9,12.7,2214443,140898
1/10/2022,Ages_<12yrs,7795711,3.1,3.1,5174486,16.1,10.7,2.5,2.5,0,0,0,0,0,0
1/10/2022,Age_known,248110678,100,100,208843883,,,100,100,61.4,100,100,100,29644772,1244434
1/10/2022,Sex_unknown,2219241,0.9,0.9,1509820,,,0.7,0.7,17.4,0.1,0.5,0.2,40870,1935
1/10/2022,Ages_75+_yrs,22701125,9.1,9.1,19430992,95,84.8,9.3,9.3,63.9,41.9,40.3,36.8,12409356,457576
1/10/2022,Ages_<5yrs,14743,0,0,3094,0.1,0,0,0,0,0,0,0,0,0
1/10/2022,Ages_12-15_yrs,10586208,4.3,4.3,8858081,62.6,52.4,4.2,4.2,0,0,0,0,0,0
1/10/2022,Race_eth_NHNHOPI,579104,0.3,0.2,513216,62.4,55.3,0.3,0.2,61.5,0.2,0.2,0.2,42069,2589
1/10/2022,Ages_25-39_yrs,52545086,21.2,21.2,43693180,76.8,63.9,20.9,20.9,0,0,0,0,0,0
1/10/2022,Ages_16-17_yrs,5777805,2.3,2.3,4902866,68.9,58.4,2.3,2.3,0,0,0,0,0,0
1/10/2022,Ages_50-64_yrs,58186065,23.5,23.4,50280065,91.4,79,24.1,24.1,0,0,0,0,0,0
1/10/2022,US,248135984,,100,208849678,74.7,62.9,,100,61.4,,,,29644772,1244434
1/10/2022,Race_eth_NHWhite,102625930,55.9,41.4,92057511,52,46.6,57,44.1,73.1,73,71.1,65.6,19293359,730797
1/10/2022,Ages_40-49_yrs,34408813,13.9,13.9,29398196,84.4,72.1,14.1,14.1,0,0,0,0,0,0
1/10/2022,Sex_Female,128507404,52.3,51.8,108789525,76.2,64.5,52.5,52.1,61.9,55,54.8,56,16271654,695633
1/10/2022,Ages_5-11_yrs,7775970,3.1,3.1,5170108,27.1,18,2.5,2.5,0,0,0,0,0,0
1/10/2022,Race_eth_NHMult_Oth,10965163,6,4.4,9571864,95,95,5.9,4.6,72.2,5.9,5.8,5.1,1555601,56833
1/10/2022,Race_eth_NHAIAN,1647220,0.9,0.7,1354562,67.6,55.6,0.8,0.6,60.3,0.5,0.6,0.5,138166,5883
1/9/2022,Race_eth_NHMult_Oth,10951613,6,4.4,9561485,95,95,5.9,4.6,72,5.9,5.8,5.1,1550543,59663
1/9/2022,Ages_75+_yrs,22692179,9.2,9.2,19427264,95,84.8,9.3,9.3,63.7,41.9,40.3,37,12368534,484248
1/9/2022,Race_eth_known,183375076,100,74,161401193,,,100,77.3,71,100,100,100,26329456,1173123
1/9/2022,Age_known,247787526,100,100,208665664,,,100,100,61.2,100,100,100,29534916,1310525
1/9/2022,Race_eth_NHBlack,18435997,10.1,7.4,15905220,44.7,38.6,9.9,7.6,64,7.5,8.3,10.3,1962135,120864
1/9/2022,Ages_16-17_yrs,5769459,2.3,2.3,4898413,68.8,58.4,2.3,2.3,0,0,0,0,0,0
1/9/2022,Ages_12-17_yrs,16335853,6.6,6.6,13743290,64.6,54.3,6.6,6.6,0,0,0,0,0,0
1/9/2022,Sex_Female,128346192,52.3,51.8,108700376,76.1,64.5,52.5,52.1,61.6,55,54.8,55.9,16210020,731458
1/9/2022,Ages_50-64_yrs,58136678,23.5,23.5,50259233,91.3,78.9,24.1,24.1,0,0,0,0,0,0
1/9/2022,Ages_<5yrs,14289,0,0,3087,0.1,0,0,0,0,0,0,0,0,0
1/9/2022,Age_unknown,25293,0,0,5793,,,0,0,0,0,0,0,0,0
1/9/2022,Ages_25-39_yrs,52470389,21.2,21.2,43660880,76.7,63.8,20.9,20.9,0,0,0,0,0,0
1/9/2022,Ages_12-15_yrs,10566394,4.3,4.3,8844877,62.5,52.3,4.2,4.2,0,0,0,0,0,0
1/9/2022,Ages_18-24_yrs,22521696,9.1,9.1,18274910,73.6,59.8,8.8,8.8,0,0,0,0,0,0
1/9/2022,Sex_unknown,2217936,0.9,0.9,1509333,,,0.7,0.7,17.4,0.1,0.5,0.2,40717,2039
1/9/2022,Race_eth_NHNHOPI,578088,0.3,0.2,512493,62.3,55.2,0.3,0.2,61.2,0.2,0.2,0.2,41833,2691
1/9/2022,Ages_65-74_yrs,33525123,13.5,13.5,28806277,95,90.3,13.8,13.8,59.6,58.1,59.7,63,17166382,826277
1/9/2022,Ages_40-49_yrs,34371561,13.9,13.9,29381899,84.3,72,14.1,14.1,0,0,0,0,0,0
1/9/2022,Sex_Male,117248691,47.7,47.3,98461748,71.7,60.2,47.5,47.2,61.2,45,45.2,44.1,13284179,577028
1/9/2022,Race_eth_NHWhite,102519919,55.9,41.4,91994403,52,46.6,57,44.1,72.9,73,71.1,65.7,19229175,770438
1/9/2022,Ages_<12yrs,7734047,3.1,3.1,5111911,16,10.5,2.4,2.4,0,0,0,0,0,0
1/9/2022,Race_eth_NHAsian,12304226,6.7,5,10959159,64.8,57.7,6.8,5.3,80.1,4.6,4.1,5.6,1206348,65524
1/9/2022,Race_eth_Hispanic,36940755,20.1,14.9,31115670,57.9,48.8,19.3,14.9,59.7,8.4,9.9,12.6,2201825,147799
1/9/2022,US,247812819,,100,208671457,74.6,62.9,,100,61.2,,,,29534916,1310525
1/9/2022,Sex_known,245594883,100,99.1,207162124,,,100,99.3,61.4,100,100,100,29494199,1308486
1/9/2022,Race_eth_unknown,64437738,35.1,26,47270259,,,29.3,22.7,28.8,12.2,30,11.7,3205460,137402
1/9/2022,Ages_5-11_yrs,7714768,3.1,3.1,5107542,26.8,17.8,2.4,2.4,0,0,0,0,0,0
1/9/2022,Race_eth_NHAIAN,1644478,0.9,0.7,1352763,67.5,55.5,0.8,0.6,60.1,0.5,0.6,0.5,137597,6144
1/8/2022,Sex_known,245454387,100,99.1,207090832,,,100,99.3,61.4,100,100,100,29468933,1431042
1/8/2022,Race_eth_unknown,64407328,35.1,26,47260469,,,29.3,22.7,28.8,12.2,30,11.7,3202896,149924
1/8/2022,Race_eth_NHAsian,12293695,6.7,5,10952278,64.7,57.7,6.8,5.3,80,4.6,4.1,5.5,1204346,71122
1/8/2022,Ages_16-17_yrs,5764971,2.3,2.3,4896374,68.7,58.4,2.3,2.3,0,0,0,0,0,0
1/8/2022,Race_eth_NHNHOPI,577753,0.3,0.2,512340,62.2,55.2,0.3,0.2,61.1,0.2,0.2,0.2,41771,2901
1/8/2022,Ages_25-39_yrs,52437303,21.2,21.2,43648521,76.7,63.8,20.9,20.9,0,0,0,0,0,0
1/8/2022,Age_known,247646534,100,100,208594248,,,100,100,61.2,100,100,100,29509641,1433255
1/8/2022,Sex_Female,128276694,52.3,51.8,108665292,76.1,64.5,52.5,52.1,61.6,55,54.8,55.8,16195320,798458
1/8/2022,Ages_12-17_yrs,16320444,6.6,6.6,13735092,64.5,54.3,6.6,6.6,0,0,0,0,0,0
1/8/2022,Ages_5-11_yrs,7686578,3.1,3.1,5079671,26.7,17.7,2.4,2.4,0,0,0,0,0,0
1/8/2022,Ages_75+_yrs,22689602,9.2,9.2,19426394,95,84.8,9.3,9.3,63.6,41.9,40.3,37,12359894,529924
1/8/2022,Ages_65-74_yrs,33519771,13.5,13.5,28804479,95,90.3,13.8,13.8,59.5,58.1,59.7,63,17149747,903331
1/8/2022,Race_eth_NHMult_Oth,10946346,6,4.4,9557482,95,95,5.9,4.6,71.9,5.9,5.8,5.1,1549283,65181
1/8/2022,Ages_40-49_yrs,34354863,13.9,13.9,29375489,84.2,72,14.1,14.1,0,0,0,0,0,0
1/8/2022,Race_eth_NHAIAN,1643729,0.9,0.7,1352229,67.5,55.5,0.8,0.6,60,0.5,0.6,0.5,137517,6754
1/8/2022,Ages_12-15_yrs,10555473,4.3,4.3,8838718,62.4,52.3,4.2,4.2,0,0,0,0,0,0
1/8/2022,Race_eth_known,183264491,100,74,161339566,,,100,77.3,70.9,100,100,100,26306745,1283331
1/8/2022,Ages_18-24_yrs,22502430,9.1,9.1,18268244,73.6,59.7,8.8,8.8,0,0,0,0,0,0
1/8/2022,US,247671824,,100,208600040,74.6,62.8,,100,61.2,,,,29509641,1433255
1/8/2022,Ages_<5yrs,14130,0,0,3084,0.1,0,0,0,0,0,0,0,0,0
1/8/2022,Ages_50-64_yrs,58116424,23.5,23.5,50251992,91.3,78.9,24.1,24.1,0,0,0,0,0,0
